dim,f_stat,p_value,p_adj_fdr,significant_after_fdr,eta_sq
224,1.0315452559049283,0.39875428034575366,0.586672964186856,False,0.01416343866385598
305,1.0263116510461483,0.40183354840645036,0.5895093890661965,False,0.014092592501510225
393,1.0239657680782603,0.4032192264772262,0.5896870815501972,False,0.0140608303861791
278,1.0222106736993004,0.40425813598460786,0.5896870815501972,False,0.014037073078633005
253,1.0180726628315864,0.40671503957902416,0.5907619009205445,False,0.01398104147587034
405,1.0164098681985199,0.40770525270818986,0.5907619009205445,False,0.013958521695798497
214,1.0140844472025337,0.4090928963442512,0.5907619009205445,False,0.013927042635756007
395,1.0132187864693096,0.40961030239608065,0.5907619009205445,False,0.013915313224161261
388,1.008159043250297,0.4126436447855273,0.5919871315369578,False,0.013846787114489431
97,1.0079450516449975,0.4127722772630741,0.5919871315369578,False,0.01384388918303111
340,1.0054273606599926,0.4142877768073117,0.5925009545400659,False,0.013809784788804912
219,0.9973635565610074,0.41916760072482295,0.5947554331726151,False,0.01370054928789145
370,0.9969487953056815,0.41941965962506444,0.5947554331726151,False,0.01369492506433687
42,0.996247428384728,0.41984613148906846,0.5947554331726151,False,0.013685419459628385
148,0.9948888297224624,0.4206730848436515,0.5947554331726151,False,0.013667015965407463
466,0.9932496478574304,0.4216723090657408,0.5947554331726151,False,0.013644804892399625
83,0.9912692775070943,0.42288168204669574,0.5948225857360115,False,0.013617968799674158
235,0.989077351442617,0.42422300689634374,0.5950744644682958,False,0.013588264024026516
408,0.9843147209537694,0.4271474221098912,0.597539563170121,False,0.013523723967472675
364,0.9800192148264676,0.4297967020916075,0.5986121285613519,False,0.013465497587075602
245,0.9792820477593317,0.4302524674034717,0.5986121285613519,False,0.013455507467175805
265,0.9767288754114797,0.4318335233448374,0.5991836421478502,False,0.013420897755696264
344,0.9614208868105096,0.44139459108353096,0.6107946773912645,False,0.013213331684791855
227,0.9591431753116465,0.4428290999469193,0.611128030115425,False,0.013182440209864373
6,0.9415075463360726,0.45403943050247597,0.6236737127993592,False,0.012943196541169787
228,0.9388979955115967,0.4557136793999623,0.6236737127993592,False,0.012907785137848784
487,0.9386932934156886,0.45584518068652946,0.6236737127993592,False,0.012905007080681817
264,0.9372201192892486,0.4567922701167182,0.6236737127993592,False,0.012885015076314978
136,0.9249920541009751,0.464701996623033,0.6316000854244803,False,0.012719038628021333
437,0.9241307831180284,0.4652623522004038,0.6316000854244803,False,0.012707346540902616
207,0.9222511213920571,0.46648676176945403,0.6316000854244803,False,0.012681828598619932
26,0.9206488174116734,0.4675320944841368,0.6316000854244803,False,0.012660073456615384
255,0.9122064611231792,0.473063948275413,0.6366125133553318,False,0.012545437800527966
205,0.9111952769581675,0.47372923357105745,0.6366125133553318,False,0.012531705354530794
390,0.9026320944442241,0.47938623057560936,0.6425281415044817,False,0.012415398830306852
248,0.889219007186652,0.4883292160535804,0.6499431065153536,False,0.012233163807437022
51,0.8875913000990118,0.48942120867970584,0.6499431065153536,False,0.012211044391077444
427,0.8871873010228516,0.48969246708537806,0.6499431065153536,False,0.012205552743702268
74,0.8865320391773635,0.49013262114957745,0.6499431065153536,False,0.012196646586707306
46,0.8848469770147173,0.4912655902762536,0.6499431065153536,False,0.012173746562758908
137,0.8815631364224312,0.49347795056333055,0.6511873986815083,False,0.012129112987281773
149,0.8759081415775883,0.4973014506291573,0.654545868180279,False,0.012052246712379627
161,0.8699492087172752,0.5013490139686856,0.6581812696204282,False,0.011971240790801412
475,0.8660239891679781,0.5040255083072314,0.6600027116452748,False,0.011917867266971246
2,0.8638485184585116,0.5055124038289547,0.6602610988786347,False,0.011888287636997617
187,0.859082031468503,0.5087788938878864,0.6614677699115922,False,0.011823463741526525
460,0.8587307180247247,0.5090201198147799,0.6614677699115922,False,0.011818688973168663
170,0.8524560011416833,0.5133393745357507,0.665036683532625,False,0.011733341941330657
470,0.8491645505887608,0.5156131857277906,0.665036683532625,False,0.011688565476397786
372,0.8490922286693993,0.5156632096922893,0.665036683532625,False,0.01168758187159949
49,0.84658549319735,0.5173987289744462,0.6655983649118503,False,0.011653477218151652
315,0.8402816361865209,0.5217772339256461,0.6695487312529594,False,0.011567709452631102
3,0.8337815323720318,0.5263129125338577,0.6736805280433379,False,0.011479251591835415
454,0.8281972411021319,0.53022623833785,0.6753755823659883,False,0.011403245275913725
354,0.8270584002755282,0.5310261824006834,0.6753755823659883,False,0.011387746731966618
304,0.8262499275017374,0.5315944525263541,0.6753755823659883,False,0.011376741772300358
162,0.8194018572398611,0.5364205807936117,0.6788187110682524,False,0.011283512695757175
511,0.8186437889472774,0.5369562069973481,0.6788187110682524,False,0.011273189614544422
500,0.8144676083344479,0.5399118521949076,0.6807108266411429,False,0.011216325240834109
134,0.8114316003568666,0.5420657156263675,0.6807108266411429,False,0.011174981562047352
104,0.8103805780228698,0.5428123574855523,0.6807108266411429,False,0.011160670831399605
204,0.8090322557493002,0.5437709533129442,0.6807108266411429,False,0.011142307616969348
185,0.805407959879752,0.5463518360525061,0.6822735123387393,False,0.011092943984011245
281,0.7981522478259516,0.5515367382776745,0.6861541144812152,False,0.010994111885165667
327,0.7973107103815135,0.5521396389966029,0.6861541144812152,False,0.010982648672335922
352,0.7915135166159074,0.5563014923903227,0.6896522133265017,False,0.010903665779212203
144,0.7834613970468917,0.5621066588763355,0.6927907167517813,False,0.010793934820240032
186,0.781347680064366,0.5636351754013933,0.6927907167517813,False,0.010765127924630982
402,0.781274731157672,0.5636879617878331,0.6927907167517813,False,0.01076413727206502
263,0.7777467558598162,0.5662435214766668,0.6927907167517813,False,0.010716055233223935
220,0.7760569256182902,0.5674694389573737,0.6927907167517813,False,0.010693014053616003
28,0.7712759947464772,0.570944279824814,0.6927907167517813,False,0.010627843291802701
444,0.7708472443749245,0.5712563612080666,0.6927907167517813,False,0.01062199536389441
109,0.768572131119067,0.5729136395762104,0.6927907167517813,False,0.010590978115989257
156,0.7680250904072929,0.5733124383910195,0.6927907167517813,False,0.010583522486652747
272,0.7678745117686698,0.5734222331702321,0.6927907167517813,False,0.010581468103007407
488,0.7674698861719886,0.5737173123100688,0.6927907167517813,False,0.010575949914524294
360,0.7561221708064216,0.5820193236817138,0.7011621028824412,False,0.010421203202776749
173,0.7516902934069212,0.5852752894672647,0.7034294558855388,False,0.010360755875155486
102,0.7469766476893153,0.5887463917609825,0.7059441512450189,False,0.010296453531366883
382,0.7420969840073885,0.5923483851701962,0.7070243187630613,False,0.010229880942923413
55,0.7410319126784622,0.5931357308259338,0.7070243187630613,False,0.010215347497352471
88,0.7401473375835028,0.5937899552111647,0.7070243187630613,False,0.010203274768628416
273,0.7313123629159555,0.6003393386897642,0.7131641331999055,False,0.01008271052504961
135,0.7281586349669535,0.6026837042816425,0.7142917976671319,False,0.01003967034269158
191,0.7132215093032882,0.6138315406710675,0.7258239002854193,False,0.009835744583047302
206,0.7049527528000993,0.6200323009233448,0.7314666775869875,False,0.009722824152815926
389,0.6978535326420575,0.625371733045016,0.7357329952547408,False,0.009625853349740015
195,0.6963257382336616,0.6265226287716152,0.7357329952547408,False,0.009604977636036321
387,0.6936158290950363,0.6285655544408636,0.7364429379261377,False,0.0095679576941866
201,0.6852589223873045,0.6348775360282404,0.7421399507910025,False,0.0094537697275591
12,0.6766929786373498,0.6413650344730875,0.7453262004673902,False,0.009336696764588814
501,0.6761243088367284,0.6417963183803761,0.7453262004673902,False,0.009328927555825327
112,0.6758947754585596,0.6419704187619513,0.7453262004673902,False,0.009325787777341202
213,0.6579573234409735,0.6556096490937098,0.7556603382700201,False,0.00908053971869517
379,0.6572683344001592,0.6561347686021994,0.7556603382700201,False,0.009071114994685107
269,0.6566363151366115,0.6566165411499012,0.7556603382700201,False,0.009062474495076932
66,0.6564283293826938,0.6567750986917167,0.7556603382700201,False,0.009059629065897974
14,0.654184850099026,0.6584858813842033,0.7559299804231212,False,0.009028942882028143
40,0.6500527362000011,0.6616390357551061,0.7578505286501439,False,0.008972425420519877
116,0.6463458923802752,0.6644699471657538,0.7593942253322901,False,0.008921719081557379
243,0.6235804802964218,0.6818946762452402,0.7770964964692569,False,0.008610186631091091
457,0.6198693824590585,0.6847401064360494,0.7770964964692569,False,0.008559380551242174
386,0.6184301898673068,0.6858438597113098,0.7770964964692569,False,0.008539679606355776
473,0.6181868453615547,0.6860305007892659,0.7770964964692569,False,0.008536347482918124
222,0.6155260441884141,0.6880715375466673,0.7776879188165423,False,0.008499919112393726
320,0.6103592781522109,0.6920359728758301,0.7804458548731829,False,0.008429168724049372
174,0.6020222073328513,0.6984351975595795,0.7859314750560543,False,0.008314990448093659
113,0.598902602718446,0.7008300905058877,0.786896943725909,False,0.008272262025194025
343,0.5949322001160486,0.7038782208490874,0.7885900417390213,False,0.008217871342546442
310,0.587830704554533,0.7093297781652779,0.7929625467699176,False,0.008120573692685694
462,0.5737131429837328,0.7201618199642152,0.8033177599600833,False,0.007927092977219845
190,0.5680507333251181,0.7245026927524509,0.8064029971505541,False,0.0078494663355713
221,0.5588328879688894,0.731562309734294,0.812494365691884,False,0.007723075780041503
95,0.5411706943175723,0.7450559851770104,0.8236927266495034,False,0.0074808138941627085
321,0.5405285887364851,0.7455455243942632,0.8236927266495034,False,0.0074720022068889775
211,0.538234211241464,0.7472940776414803,0.8236927266495034,False,0.007440522286410651
21,0.5372020912632758,0.7480803083828498,0.8236927266495034,False,0.00742635874382192
296,0.5269275877019477,0.7558941241707233,0.8303574253240639,False,0.007285358682388033
362,0.5249742389914215,0.757376792238941,0.8303574253240639,False,0.007258548142097131
30,0.520877209080819,0.7604833567668964,0.8308094775101483,False,0.007202309439999603
447,0.5201497676911525,0.761034462797382,0.8308094775101483,False,0.007192323566687151
440,0.5150074971442989,0.7649259332108846,0.8332810166041977,False,0.007121722471864275
237,0.5121702581096116,0.7670696937670912,0.8338422148805748,False,0.007082766991095209
38,0.5086724158624679,0.7697091367142962,0.8349387245714399,False,0.007034734832620747
399,0.49021141810486135,0.7835693421899292,0.8481765395375133,False,0.006781160047034957
374,0.4848074833842103,0.7876016178660633,0.8491277440227668,False,0.006706906072468641
423,0.48458817935541343,0.7877649968961216,0.8491277440227668,False,0.0067038922551640005
61,0.4812002214550503,0.7902863291419524,0.8500558834468059,False,0.006657335373527566
275,0.4729506157652999,0.7964039790499785,0.85436919662483,False,0.006543950993916081
153,0.46632642581678313,0.8012925862294422,0.85436919662483,False,0.00645288506925775
429,0.46554193324106646,0.80187006893903,0.85436919662483,False,0.006442100189983986
258,0.465230079263741,0.8020995433122902,0.85436919662483,False,0.006437812295937964
299,0.46363750911636153,0.8032706283668152,0.85436919662483,False,0.00641591789581872
172,0.46222457501289804,0.8043085015100939,0.85436919662483,False,0.006396489304109593
302,0.45664997167688043,0.80839281797783,0.8569298608791904,False,0.0063198339441853275
127,0.4326849649844403,0.8257423257453123,0.8735125429371898,False,0.005990154624575269
456,0.4276034247120703,0.8293733726091145,0.8755446737646734,False,0.005920222578606834
445,0.42347933671045435,0.8323069269723986,0.8768336349997286,False,0.005863456989907865
490,0.4116104009376132,0.8406794236230373,0.8838354515297641,False,0.005700058141476241
103,0.39541111769722287,0.8519257533612952,0.8938237412315228,False,0.005476955048822832
482,0.38415723216117603,0.8596049785370319,0.8963129567956194,False,0.005321905006145435
19,0.38404310794896757,0.8596822582312906,0.8963129567956194,False,0.005320331781875912
5,0.3824386586867565,0.860767421619343,0.8963129567956194,False,0.005298222581665146
499,0.3816488211754167,0.8613007319207905,0.8963129567956194,False,0.005287338247408806
128,0.36576212571402406,0.8718979751242029,0.9055005340032289,False,0.005068359474008926
52,0.3588302280060662,0.8764409462747981,0.9083760414831915,False,0.004972783403703606
464,0.3468012531201046,0.8842000516236052,0.9145665180430017,False,0.004806883786770894
39,0.3407410637471869,0.8880466572153378,0.9152993998635046,False,0.0047232821506516
337,0.34004772876637224,0.8884839877581285,0.9152993998635046,False,0.004713717173588006
416,0.311152939977565,0.9061770615979663,0.9316519187513228,False,0.004314908388545311
43,0.30147325713992196,0.9118568952088596,0.9346999264767143,False,0.0041812366016829566
506,0.299856227799708,0.9127928969499163,0.9346999264767143,False,0.004158900602327693
335,0.289902140048636,0.9184713078333763,0.9377463378683841,False,0.004021398413895754
455,0.28721500576919257,0.919979119623181,0.9377463378683841,False,0.003984270424194405
122,0.2849123775998312,0.9212625155230414,0.9377463378683841,False,0.00395245665515072
336,0.2785227487946268,0.9247813413088413,0.9394604102185055,False,0.003864157588185899
176,0.2748697084202369,0.9267645681719304,0.9396108097109472,False,0.0038136700958806146
348,0.2586154137589822,0.9353287108118388,0.9464195650902401,False,0.0035889595989963847
485,0.24071218642234232,0.9442465901100421,0.9535586866594508,False,0.003341335743705047
45,0.21611264634075628,0.9555589694128933,0.9630830557862232,False,0.003000892871944503
99,0.1895894659526233,0.9664474621126844,0.9721436161133485,False,0.0026335682181696674
158,0.1815016385884797,0.9694829636197976,0.9732848575947772,False,0.002521504633165816
312,0.16867797107783924,0.9740128338213923,0.9759189254727061,False,0.002343769009523002
469,0.14051597931279433,0.982703052076333,0.982703052076333,False,0.001953224385308511
